,Player,Translated,Compounded_polarity,Sentiment
44277,S Watson,"RT @MumbaiMirror: After taking 11 balls to score his first run, @ShaneRWatson33 scores a 117* to take #CSK to #IPL2018 glory
 #CSKvSRH #IPL…",5.423,Positive
44303,S Watson,"Which Shane Watson did you like more:

#RR #CSK #CSKvSRH #IPL2018Final #Vote #Poll",3.612,Positive
44307,S Watson,"@ShaneRWatson33 117*(57) is the highest individual score &amp; first century maker in a IPL final..

CSK the champions.… https://t.co/AKXzWyo143",0.0,Neutral
44312,S Watson,"Whiskey, pickles, Watson - Things that get better with age. Congratulations CSK.
#CSKvSRH #IPL2018Final.",7.7829999999999995,Positive
44315,S Watson,Yess  CSK is win by 8 wickets and win the IPL Trophy 3rd Time What a Match Final Shane Watson's Expansive Hundred.… https://t.co/zXDjQCiUOO,8.225,Positive
44321,S Watson,"Sanjay Manjrekar  - You are old now but where do you get this much energy from? 

Shane Watson - India's Prime Mini… https://t.co/0Tbd3ahsKF",3.9190000000000005,Positive
44323,S Watson,"👌💛😎 IPL 2018 Scenario BE LIKE 👌👌

@ChennaiIPL #IPL2018Final #CSKvsSRH  #DksMeme #Csk #Dhoni #Watson #Raina… https://t.co/SRGj1VANxA",4.995,Positive
44358,S Watson,"Watson tatya jomat, Hyderabad Komat 😂😂 #CSKvsSRH @ChennaiIPL . #IPL2018Final #winners ❤️",0.0,Neutral
44363,S Watson,#Watson #WhistlePoduArmy https://t.co/nLlN3ImmM3,0.0,Neutral
44371,S Watson,"Experience is the key. Most of the players are above 30 years. Very good knock by #Watson. What a #Watson
#CSK agai… https://t.co/A4SxnyD7tn",4.9270000000000005,Positive
44394,S Watson,#Watson’s hits have bamboozled Astro 🧐🥂#IPL2018Final https://t.co/J29rbfedov,-3.612,Negative
44399,S Watson,I'm sure Lee Watson must be the happiest person on Earth. And I'm sure Shane Watson is going to get lucky tonight.… https://t.co/ioBwb7Aex2,8.91,Positive
44438,S Watson,"That's why you need Aussies for a final, not a Saffer. #Watson #IPL2018Final",0.0,Neutral
44454,S Watson,A Hammer of Thor knock from Shane Watson helped Chennai Super Kings thump SunRisers Hyderabad by 8⃣ wickets to lift… https://t.co/jKMgyDiAV7,5.994000000000001,Positive
44458,S Watson,3rd time champion #CSKvsSRH #ChampionsLeagueFinal #MSDhoni #WhistlePodu #Watson  #IPL2018Final #IPLfinal2018,5.994000000000001,Positive
44481,S Watson,"Another hell of a performance from #csk
Congratulations @JoshWatson on a well deserved 100,
Sad to see u go @IPL wa… https://t.co/eSOgz5yh6R",-4.019,Negative
44507,S Watson,"#Cskwin #CSKvsSRH #CSK #YellowPoduWhistlePodu #CSKvSRH
#WhistlePodu #IPL2018Final @ShaneRWatson33 #Great_batting… https://t.co/UGQBBWV0gE",0.0,Neutral
44515,S Watson,Yayyyyy..what a victory..what a winn....csk u rock.. @msdhoni u r d bestest captain ever.. @ShaneRWatson33 u r a ge… https://t.co/jimXZIkTRI,0.0,Neutral
44523,S Watson,"Wohoo CSK win!!
Congratulations CSK.. hat's off to all the team members. Well played #Watson 117 Runs👏👏..
#IPL2018Final",9.15,Positive
44535,S Watson,"Congratulations #ChennaiSuperKings.

Amazing Batting By Shane Watson.

Bad Luck #SRH. But Williamson &amp; Rashid Won H… https://t.co/9YOGvEoHXj",8.979000000000001,Positive
44545,S Watson,"#ChennaiSuperKings are the champions of IPL 2018!
Congratulations to #Shanewatson on a match winning performance. 

#IPL2018Final",8.999,Positive
44559,S Watson,"@ICC @ShaneRWatson33 @ChennaiIPL @IPL @ShaneRWatson33  💥💥🔥 #WhistlePodu 
#IPL2018Final  #CSKvSRH",0.0,Neutral
44573,S Watson,"Shane Watson second only to W Saha to score a century in IPL final,  remember KXIP lost the final when Saha score c… https://t.co/btagHCN9xE",-3.182,Negative
44575,S Watson,Great #IPL2018Final bravo Shane Watson great innings! And I had Chennai in the Work sweepstake won £120 🙂 Rashid Kh… https://t.co/dyykjNfhxo,9.215,Positive
44578,S Watson,"RT @Tusha2611: @ICC @ShaneRWatson33 @ChennaiIPL @IPL #IPL2018Final 
come on india 🇮🇳🇮🇳🇮🇳🇮🇳 https://t.co/DE6wPQEpkO",0.0,Neutral
44589,S Watson,"Yes in 19th over... CSK did it..
Well done @ChennaiIPL
#IPL2018Final Watson
#CSKvSRH
https://t.co/SfuSpM3PNR",5.859,Positive
44592,S Watson,Wow!!! What a match. @ShaneRWatson33 you r truly a legend; leading CSK to a win from the front. You truly deserve a… https://t.co/xV3OuKSKsJ,9.357,Positive
44604,S Watson,"Shane Watson 117 of 57 ball helped CSK wins ipl 2018...
Congrts to all csk fans

Retweet,follow, subscribe our chan… https://t.co/2qUn7At9Uz",5.718999999999999,Positive
44639,S Watson,3rd one. #WhistlePodu Shane Watson what a innings. What a comeback 💛  #IPL2018Final @ChennaiIPL @msdhoni… https://t.co/Dwdo5fNt2s,0.0,Neutral
44640,S Watson,@msdhoni @IPL #Watson 🙌👏 Amazing #IPL2018Final,5.859,Positive
44643,S Watson,Shane Watson 🏏🔥🔥@IPL @ChennaiIPL #IPL2018Final @sutherlanddcc @ShaneDuff72,0.0,Neutral
44672,S Watson,#WhistlePodu  Congrats @ShaneRWatson33 @msdhoni @ImRaina @faf1307 @DJBravo47 @imShard @imjadeja @ChaharDeepak9… https://t.co/KXZpVMGH6A,5.2669999999999995,Positive
44690,S Watson,RT @NishaanXP: Congratulations @ChennaiIPL @msdhoni @ImRaina @ShaneRWatson33 @RayuduAmbati @faf1307 @harbhajan_singh @DJBravo47 #WhistlePod…,5.994000000000001,Positive
44701,S Watson,"Yayyy congratulations.. #CSK to be Winner of #IPL2018 
@ShaneRWatson33 Slayed ✌ #IPL2018Final",5.859,Positive
44713,S Watson,"The DHONI Super Kings ! Watt-a-son ! 
IPL2018Final CSK vs SRH watson IPLFinal Chennai Super Kings https://t.co/CxHKAD6abk",8.55,Positive
44826,S Watson,"RT @LMKMovieManiac: #Watson this #IPL2018
555 runs (117 tonight)
35 6s (8 tonight)

#IPL2018Final #matchwinner #CSKvsSRH @ShaneRWatson33 👏👌",5.574,Positive
44829,S Watson,Congrats @ChennaiIPL you deserved it. @ShaneRWatson33 why did you played so well. #SRHvCSK #IPL2018Final @IPL,8.196,Positive
44848,S Watson,#CSK Champion for thirdy time #CSKvsSRH #IPL2018Final . Watto destroyed SRH @ShaneRWatson33 . Awesome innings https://t.co/eD8I5wzOk5,7.003,Positive
44855,S Watson,#IPL2018Final Great Victory team #CSK Well done Captain super cool! #MSDhoni What an innings @ShaneRWatson33,9.134,Positive
44902,S Watson,"A @ShaneRWatson33 special guides @ChennaiIPL to their third @IPL title! 🏆 

#IPL2018Final #CSKvSRH!!! https://t.co/UQUhAictJH",5.951,Positive
44918,S Watson,#IPL2018Final what a run chase of @ChannaiIpl and great innings play by @ShaneRwatson,7.579000000000001,Positive
44927,S Watson,RT @RajivAluri: Shane Watson makes 100 .. FANTASTIC!! 👌👌#CSKvsSRH #IPL2018Final,7.111,Positive
44931,S Watson,"@ImRaina @RaviShastriOfc Congratulations to winners of #IPL2018Final .
What a great inning played by Watson. 
Well… https://t.co/llpkBE3xx3",9.26,Positive
44958,S Watson,@StarSportsIndia @ShaneRWatson33 Win or loose we always support u...@SunRisers.... Thanks to @StarSportsIndia for t… https://t.co/1m4AkPqtmm,7.964,Positive
44964,S Watson,"#CSK are #IPL champions for a third time. #ShaneWatson the man of the hour for the #WhistlePoduArmy 

#IPL2018Final… https://t.co/zQwm3nRERi",5.2669999999999995,Positive
44977,S Watson,"When Watson overheard a Dhobi fan saying ""Hum ye IPL mahi bhai ki captaincy ki wajah se jeete""

#IPL2018Final… https://t.co/ckdrXHOThK",3.182,Positive
45001,S Watson,RT @RajivAluri: Shane Watson You are Bloody Awesome!!! #CSKvsSRH #IPL2018Final,4.724,Positive
45020,S Watson,Congratulations! #CSK for a marvelous victory in the #IPL2018Final &amp; many congrats to Shane Watson for superb batting performance .👌👍🏏,9.485,Positive
45029,S Watson,"Watto knock by Shane Watson! 
Congrats Chennai Super Kings! #IPL2018Final #CSKvSRH @ShaneRWatson33 @ChennaiIPL https://t.co/y6wBvMcRgN",8.353,Positive
45031,S Watson,"#WhistlePodu #CSKvSRH 
#IPL2018Final 
#MSDhoni 
#ShaneWatson 
Congratulations!!!!!!!!!!! https://t.co/dak6AXupif",0.0,Neutral
45049,S Watson,"RT @aakashsingh_19: Watson  ""One Man Army""

#Missing_Helicopter_Shot😭
#IPL2018Final
#CSKvSRH

@ShaneRWatson33",0.0,Neutral
45063,S Watson,"RT @JassiChetan19: Everyone is too busy with Shane Watson's hundred. 
Nobody realized Harbhajan Singh is the part of winning team &amp; he can'…",5.2669999999999995,Positive
45070,S Watson,"#IPL2018Final
#CSKvSRH 
After 2 years The Kings are back....
#ThalaMSD #WhistlePodu #CSK
@ShaneRWatson33 champion👍👍👍 https://t.co/yGqOlloNGo",0.0,Neutral
45080,S Watson,"@ChennaiIPL Came back to IPL after a break, and brought the cup to where it belongs. @ShaneRWatson33 take a bow cha… https://t.co/bDWZCWgqMJ",0.0,Neutral
45082,S Watson,#IPL2018Final #CSKvsSRH Watson’s bossy ton powers CSK to clich third IPL title https://t.co/2pUNG7Dr1B,0.0,Neutral
45086,S Watson,"#IPL2018Final 
Incredible journey you had this season @ShaneRWatson33. 
Cheers!",5.255,Positive
45099,S Watson,"RT @Pavithran0403: #CSK
#IPL2018Final 
IPL2018WINNER
#Watson sensational! https://t.co/sSZ4LQHF7J",0.0,Neutral
45107,S Watson,3rd time Champions of #IPLT20 @ChennaiIPL Congratulations @ShaneRWatson33 @msdhoni Lets Celebrate✌👌sooo Haaaappppie… https://t.co/7zh66EVcSO,8.074,Positive
45132,S Watson,@RCBTweets owner must be crying baby right now! #Watson #CSKvSRH #IPL2018Final,-5.255,Negative
45133,S Watson,"#WhistlePodu #MSDhoni @SHANEWATSON @msdhoni #IPL2018Final
Congratulations 🏆 great comeback CSK. 
Two of the best te… https://t.co/gTTuj352rv",9.216999999999999,Positive
45156,S Watson,"Looking at the person you can't never be:-
#CSKvsSRH #IPL2018Final #Meme #Dhoni #Watson #ronaldo #modi https://t.co/YNJTxvyTlz",0.0,Neutral
45159,S Watson,"RT @RoshanKrRai: Sanjay Manjrekar  - You are old now but where do you get this much energy from? 

Shane Watson - India's Prime Minister wo…",3.9190000000000005,Positive
45177,S Watson,"#IPL2018FinalI can die for this happiness
My god! Shane Watson take a bow!
#CSKvSRH
#IPL2018Final
Hugeeeeeee congra… https://t.co/irCa08HDKw",3.365,Positive
45219,S Watson,Thank you @ShaneRWatson33  #csk#love @msdhoni   #IPL2018Final,3.612,Positive
45238,S Watson,#CSKvSRH #IPL2018Final #ThankyouMahi @msdhoni @RJ_Balaji @ShaneRWatson33 @sambillings @RayuduAmbati… https://t.co/TwOR5OzF97,0.0,Neutral
45244,S Watson,I didn't appreciate what Ambati Raydu did... should have given Watson to make the winning shot.. :/ anyways his cho… https://t.co/5V3qCGGHLG,-0.665,Negative
45259,S Watson,Congratulations CSK..what an innings @ShaneRWatson33 . Tough luck @SunRisers. #IPL2018Final #CSKvSRH 🙏 @IPL,7.506,Positive
45268,S Watson,"RT @bhuwala: #IPL2018Final 
#we_won
शेर 2 साल भूखा था, शिकार तो ऐसे ही करता ना ।। @msdhoni @ShaneRWatson33 @faf1307 @ImRaina congratulation…",0.0,Neutral
45274,S Watson,"Watson Watson Watson 😭😭😭
#CSKVsSRH #IPL2018Final",0.0,Neutral
45320,S Watson,"Thx to Shane Watson, he saved my betting money 😉
#IPL2018Final",6.486,Positive
45321,S Watson,Watson washout! A one man army did it for #CSKTheChampions. #SRH are the runners up. #IPL2018Final,0.0,Neutral
45327,S Watson,"RT @IPLCricket: 2+  Centuries in same IPL season:

2011: Gayle (2)
2016: Kohli (4)
2017: Amla (2)
2018: Watson (2)

#IPL2018Final",0.0,Neutral
45348,S Watson,RT @Ishika_tweets: Congratulations Champions 😍👏👏👌 @msdhoni @ShaneRWatson33 @faf1307 @ImRaina whataa a match 🔥🔥 #CSKvSRH #IPL2018Final,8.074,Positive
45353,S Watson,Watson Rewrites History. Chennai Triumphs In IPL 2018 #SRH #CSK #IPLT2018 #IPL2018Final https://t.co/jWWcgQV3CG… https://t.co/abEqyx6Sm0,4.588,Positive
45355,S Watson,"@ShirleySetia did you watched Watson's show today?
#IPL2018Final",0.0,Neutral
45371,S Watson,"RT @nihalkonkalmat: How to score a century the Shane Watson way: 

1) Don't score off your first 10 balls 🚫
2) Reach 💯 off the next 41 ball…",0.258,Positive
45382,S Watson,"It wan an amazing game by @ShaneRWatson33 117 run thats impressive.
@IPL 
#IPL2018Final 
#Congratulations_Team… https://t.co/ajw2GZ64V7",7.964,Positive
45385,S Watson,"First 10 balls Watson was like 
""kya re setting ah""

Rest of the match:
""CSK mavan othaiyale nikken thiluiruntha mo… https://t.co/xGmPwPajOA",3.612,Positive
45413,S Watson,Can't share how happy Am I! Thanks @msdhoni @ShaneRWatson33 #IPL2018Final Feeling happy and #Congratulations team… https://t.co/27Rm4QEre6,-5.8260000000000005,Negative
45441,S Watson,#IPL2018Final Great knock by @ShaneRWatson33 you did it for @ChennaiIPL well played champ. https://t.co/jBVGfe6nsk,8.934,Positive
45443,S Watson,Thank you Shane Watson for being the reason to bring a smile on every #csk fan.... What a sensational performance b… https://t.co/xgyBcjGzDY,6.1240000000000006,Positive
45444,S Watson,Shane Watson was a beast today. #CSK #IPL2018Final,0.0,Neutral
45446,S Watson,"Bravo v MI.
Billings v KKR.
Watson v RR.
Rayudu v SRH.
Dhoni v RCB.
Raina v KXIP.
Faf v SRH.
Watson v SRH.

While o… https://t.co/w8zCThmzY7",0.0,Neutral
45456,S Watson,"@ChennaiIPL @ShaneRWatson33 WHAT A MATCH IN #IPL2018 BIG FINAL BUT RESULT #WhistlePodu 
https://t.co/kab6YLS39R",0.0,Neutral
45461,S Watson,"RT @cricketnext: #IPL2018Final #CSKvsSRH Centurion @ShaneRWatson33 powers @ChennaiIPL to third @IPL title.
https://t.co/8tE73nlUMw",0.0,Neutral
45472,S Watson,"Why watson before IPL

Why not watson now !!!!

#watson #CSK  #IPL2018Final",0.0,Neutral
45505,S Watson,"RT @TrollCreativity: #IPL2018Final
Is hitting walk of shane Watson https://t.co/szkLQ6Oa7k",0.0,Neutral
45567,S Watson,#WhistlePodu #CSKvSRH #IPL2018Final #Watson rocks thats  #Midastouch #Dhoni_legend show how to plan execute on the… https://t.co/NVFT2CYdN1,0.0,Neutral
45584,S Watson,"दोन वर्ष कमी खेळून 
तीन कप जिंकन 
सोपी नसत...!!!

#म #मराठी #csk #IPL2018Final #cskwon
#Watson https://t.co/ogiVQlTYDy",0.0,Neutral
45599,S Watson,"Why the hell I didn’t pick #Watson in my #Dream11 team today !!!

#IPL2018Final #CSKvSRH",-7.561999999999999,Negative
45605,S Watson,"Wow! What a wonderful game of cricket. Go CSK, well done @ShaneRWatson33  #ChennaiSuperKings #IPL2018Final",8.718,Positive
45616,S Watson,"#IPL2018Final
What a match to both teams we proud for Shane Watson CSK won by Watson",7.7829999999999995,Positive
45620,S Watson,"The real man of the match is Watson's hamstring injury 
#IPL2018Final #CSKvSRH #WhistlePodu",-4.215,Negative
45624,S Watson,"RT @ShareKnowledge5: Shane Watson 117 of 57 ball helped CSK wins ipl 2018...
Congrts to all csk fans

Retweet,follow, subscribe our channel…",5.718999999999999,Positive
45640,S Watson,Real Kings -Chennai Super Kings. Great win 👏.  @ShaneRWatson33 the rockstar  @ChennaiIPL #IPL2018Final #IPLT20 #india #bcci #WhistlePodu 😎,9.153,Positive
45644,S Watson,"This is first IPL title for @faf1307 

Also the second IPL title for both @ShaneRWatson33 and @imjadeja - both won… https://t.co/oa3eOboaYY",0.0,Neutral
45649,S Watson,"Age No Issue !
Some years from now , #people will miss #legends like @msdhoni @ABdeVilliers17 @ShaneRWatson33 ....!… https://t.co/GRCITUOhkd",-2.225,Negative
45653,S Watson,#IPL2018Final @ShaneRWatson33 gives Chennai their third ipl title..#WhistlePodu,0.0,Neutral
45677,S Watson,"Watttooooo!!! @ShaneRWatson33 What A Player!
#CSK it is....Woooohoooooo.....
@ChennaiIPL Congratulations @msdhoni 🙌… https://t.co/gTa6Jt90O7",7.243,Positive
45679,S Watson,What an innings! Shane Watson carries Chennai Super Kings to its third IPL victory. Smashes whirlwind century.… https://t.co/oKvTs2xbyf,6.36,Positive
45712,S Watson,@IPL @ChennaiIPL Congratulations #Csk #IPL2018Final #CSKvSRH @msdhoni @ShaneRWatson33,5.994000000000001,Positive
45736,S Watson,"RT @IPL11Live: Shane Watson becomes 11th player to reach 7000 runs in T20s.

#IPL2018Final 
#CSKvSRH",0.258,Positive
45757,S Watson,"RT @Indianewsup: Inkhabar: #IPL2018Final  #CSKvsSRH Highlights: धोनी फिर बने IPL के 'सरताज', ShaneRWatson33 के तूफान ने जीताया ताज
msdhoni…",0.0,Neutral
45763,S Watson,"Fantastic knock by  @ShaneRWatson33 ,u just demolish the opponenents. Congratulations @ChennaiIPL and greatest capt… https://t.co/kascdYcW5S",9.136,Positive
45788,S Watson,#IPL2018Final @ChennaiIPL @realmadrid @realmadridfra  #CSK  #CSKvSRH @ShaneRWatson33 @msdhoni @Cristiano https://t.co/Fo5ZKSkY1B,0.0,Neutral
45792,S Watson,"Perfect Prediction for #IPL2018Final .

#CSK won
#SRH runner up
#Watson Mane of the Match

#CSKvSRH 

👏😀👏👏👏😁… https://t.co/dyJD3NXsJr",8.126,Positive
45795,S Watson,Shane Watson is the hero for Csk# tonight https://t.co/ToDyKoxrwV,5.574,Positive
45800,S Watson,@IPL @CskIPLTeam @SunrisersHydSRH @SkyCricket @ShaneRWatson33 now that's what I call a final. Congratulations to CSK.  #IPL2018Final,5.994000000000001,Positive
45802,S Watson,well played @ShaneRWatson33 .. congratulations @ChennaiIPL and @msdhoni .. #IPL2018Final 👌,8.126,Positive
45803,S Watson,"RT @AbhayKubrey: A @ShaneRWatson33 special guides @ChennaiIPL to their third @IPL title! 🏆 

#IPL2018Final #CSKvSRH!!! https://t.co/UQUhAic…",5.951,Positive
45807,S Watson,"Congratulation @ChennaiIPL for being the CHAMPION! 
Well played @ShaneRWatson33!
#IPL2018Final https://t.co/SrPbQryYVu",9.276,Positive
45817,S Watson,"Zero of first 10 balls 🤔 then
117* runs of 47 balls 😈
#ShaneWatson is T20 Legend 🙏 
#CSKvSRH #SRHvCSK #IPL2018… https://t.co/A1FqSMlHm1",0.0,Neutral
45840,S Watson,"#ChennaiSuperKings #CSK

* Excellent Batting Performance
* All Players Contributed
* Final - One Man #Watson 👏👏
* 3… https://t.co/RlhjvBoCvt",5.718999999999999,Positive
45865,S Watson,Winning moments. Congratulations #CSK and what a knock by @ShaneRWatson33 ! #CSKvSRH #IPL2018Final https://t.co/B3Gg5fCuW2,8.221,Positive
45877,S Watson,Champions! We waited for 2 years to watch these guys! @ShaneRWatson33 was absolutely sensational. Champion team and… https://t.co/Xeo0jFABg1,8.467,Positive
